rootId,shortName,address,phone,schedule,yandexLocation.latitude,yandexLocation.longitude
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CUMHURIYET MAHALLESI DONUKTAS CADDE No: 50 B TARSUS MERSIN",+90 (324) 6161130,пн-пт: 08:30-17:00,36.913486,34.904685
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KOSELERLI MAHALLESI 70109 SOKAK No: 1 AKDENIZ MERSIN",+90 (324) 6764427,пн-пт: 08:30-17:00,36.881739,34.821048
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, RESADIYE MAHALLESI ALI MENTESEOGLU BULVAR No: 10 C TARSUS MERSIN",+90 (324) 6252212,пн-пт: 08:30-17:00,36.919222,34.896216
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, NACARLIOSB MAHALLESI ATATURK CADDE No: 1 AKDENIZ MERSIN",+90 (324) 7122810,пн-пт: 08:30-17:00,36.797431,34.629583
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TOZKOPARAN ZAHIT MAHALLESI KASIM GULEK BULVAR No: 1 TARSUS MERSIN",+90 (324) 6272714,пн-пт: 08:30-17:00,36.929386,34.922743
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, OGRETMENLER MAHALLESI DUMLUPINAR BULVAR No: 22 B TARSUS MERSIN",+90 (324) 6135321,пн-пт: 08:30-17:00,36.910957,34.878766
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ERGENEKON MAHALLESI FATIH SULTAN MEHMET BULVAR No: 3 A TARSUS MERSIN",+90 (324) 5154707,пн-пт: 08:30-17:00,36.92784,34.86064
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ALIFAKI MAHALLESI ALIFAKI SOKAK No: 246 A TARSUS MERSIN",+90 (324) 6514692,пн-пт: 08:30-17:00,36.883755,34.995441
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ADANALIOGLU MAHALLESI SULEYMAN DEMIREL CADDE No: 2 A AKDENIZ MERSIN",+90 (324) 2383492,пн-пт: 08:30-17:00,36.839354,34.806566
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YENICE MAHALLESI UGUR MUMCU CADDE No: 28 TARSUS MERSIN",+90 (324) 6813001,пн-пт: 08:30-17:00,36.976328,35.049553
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MERKEZ MAHALLESI S. CAKMAKOGLU CADDE No: 5 AYDINCIK MERSIN",+90 (324) 8632521,пн-пт: 08:30-17:00,36.14681,33.324831
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CUMAYAKASI MAHALLESI POSTA SOKAK No: 2 CAMLIYAYLA MERSIN",+90 (324) 7142320,пн-пт: 08:30-17:00,37.165273,34.591662
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CUMHURIYET MAHALLESI 1630 SOKAK No: 13 A YENISEHIR MERSIN",+90 (324) 3311682,пн-пт: 08:30-17:00,36.79065,34.604238
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, AKKENT MAHALLESI GAZI MUSTAFA KEMAL BULVAR No: 563 A YENISEHIR MERSIN",+90 (324) 3574996,пн-пт: 08:30-17:00,36.765091,34.554277
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, GUVENEVLER MAHALLESI 1911 SOKAK No: 35 B YENISEHIR MERSIN",+90 (324) 3413770,пн-пт: 08:30-17:00,36.784846,34.591295
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, AYDINLIKEVLER MAHALLESI GAZI MUSTAFA KEMAL BULVAR No: 462 A YENISEHIR MERSIN",+90 (324) 3292249,пн-пт: 08:30-17:00,36.778016,34.577714
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CIFTLIKKOY MAHALLESI UNIVERSITE CADDE No: 11 YENISEHIR MERSIN",+90 (324) 4814826,пн-пт: 08:30-17:00,36.769594,34.541503
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, HURRIYET MAHALLESI 16 CADDE No: 58 A YENISEHIR MERSIN",+90 (324) 3371818,пн-пт: 08:30-17:00,36.7899,34.59749
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KALE MAHALLESI DIS CARSI SOKAK No: 44 MUT MERSIN",+90 (324) 8141001,пн-пт: 08:30-17:00,36.642901,33.434812
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, PINARBASI MAHALLESI PINAR SOKAK No: 1 MUT MERSIN",+90 (324) 8141001,пн-пт: 08:30-17:00,36.645396,33.437393
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MERKEZ MAHALLESI FINDIK PINARI CADDE No: 6 A MEZITLI MERSIN",+90 (324) 3610319,пн-пт: 08:30-17:00,36.922911,34.368095
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CANKAYA MAHALLESI FINDIK PINARI CADDE No: 144 A MEZITLI MERSIN",+90 (324) 3597165,пн-пт: 08:30-17:00,36.922911,34.368095
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ISTIKLAL MAHALLESI G. M. K BULVAR No: 917 A MEZITLI MERSIN",+90 (324) 5027846,пн-пт: 08:30-17:00,36.731391,34.511827
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TECE MAHALLESI GAZI MUSTAFA KEMAL BULVAR No: 1342 MEZITLI MERSIN",+90 (324) 5151001,пн-пт: 08:30-17:00,36.729398,34.50858
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MENDERES MAHALLESI MILLI EGEMENLIK CADDE No: 20 MEZITLI MERSIN",+90 (324) 3592036,пн-пт: 08:30-17:00,36.746558,34.531916
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MENDERES MAHALLESI GAZI MUSTAFA KEMAL BULVAR No: 713 MEZITLI MERSIN",+90 (324) 3595331,пн-пт: 08:30-17:00,36.747828,34.528258
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, VIRANSEHIR MAHALLESI CENGIZ TOPEL CADDE No: 29 A MEZITLI MERSIN",+90 (324) 4512977,пн-пт: 08:30-17:00,36.752516,34.543555
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, AKBELEN MAHALLESI TOROSLAR CADDE No: 24 TOROSLAR MERSIN",+90 (324) 3289661,пн-пт: 08:30-17:00,36.822891,34.598213
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YUSUF KILIC MAHALLESI 83049 SOKAK No: 3 TOROSLAR MERSIN",+90 (324) 3226789,пн-пт: 08:30-17:00,36.825801,34.605497
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, GOKCEN MAHALLESI GAZI ATATURK CADDE NO: 47 TIRE IZMIR",+90 (232) 2241024,пн-пт: 08:30-17:00,38.089478,27.731838
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, TEPEKOY MAHALLESI TEPEKOY ATATURK MEYDAN NO: 1 TORBALI IZMIR",+90 (232) 8567778,пн-пт: 08:30-17:00,38.148187,27.363117
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ALPKENT MAHALLESI 1032 SOKAK NO: 1 TORBALI IZMIR",+90 (232) 8641450,пн-пт: 08:30-17:00,38.164253,27.358061
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ALPKENT MAHALLESI AYDIN CADDE NO: 114 TORBALI IZMIR",+90 (232) 8548016,пн-пт: 08:30-17:00,38.178554,27.355992
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATATURK MAHALLESI INONU CADDE NO: 4 BAYINDIR IZMIR",+90 (232) 6161430,пн-пт: 08:30-17:00,38.192541,27.555643
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, CIRPI CAMI MAHALLESI ABDI YALCIN CADDE NO: 14 BAYINDIR IZMIR",+90 (232) 5926480,пн-пт: 08:30-17:00,38.16823,27.498981
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, FEVZI CAKMAK MAHALLESI IZMIR AYDIN CADDE NO: 36 TORBALI IZMIR",+90 (232) 8567525,пн-пт: 08:30-17:00,38.238056,27.282736
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, KAZIM DIRIK MAHALLESI ISTIKLAL CADDE NO: 74 ALIAGA IZMIR",+90 (232) 6281027,пн-пт: 08:30-17:00,38.800466,26.971452
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, MEHMET AKIF ERSOY MAHALLESI MESERETCIOGLU CADDE NO: 1 KEMALPASA IZMIR",+90 (232) 8866241,пн-пт: 08:30-17:00,38.427241,27.418465
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATATURK MAHALLESI REHA MIDILLI CADDE NO: 17 FOCA IZMIR",+90 (232) 8227640,пн-пт: 08:30-17:00,38.667533,26.754679
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATATURK MAHALLESI CENGIZ TOPEL CADDE NO: 3 SELCUK IZMIR",+90 (236) 2114515,пн-пт: 08:30-17:00,38.423734,27.142826
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ERTUGRUL MAHALLESI MITHATPASA CADDE NO: 68 TORBALI IZMIR",+90 (232) 8651565,пн-пт: 08:30-17:00,38.155173,27.357062
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ILICA MAHALLESI 5082 SOKAK NO: 6 CESME IZMIR",+90 (232) 7378451,пн-пт: 08:30-17:00,38.308569,26.357587
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, MEVLANA MAHALLESI 1776 SOKAK NO: 1 A BORNOVA IZMIR",+90 (232) 3883512,пн-пт: 08:30-17:00,38.451193,27.236385
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ALACATI MAHALLESI KEMALPASA CADDE NO: 10 CESME IZMIR",+90 (232) 7313480,пн-пт: 08:30-17:00,38.284947,26.371786
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATATURK MAHALLESI 858 SOKAK NO: 31 BORNOVA IZMIR",+90 (232) 4204273,пн-пт: 08:30-17:00,38.476933,27.204951
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, DOGANLAR MAHALLESI 1550 SOKAK NO: 52 BORNOVA IZMIR",+90 (232) 4847936,пн-пт: 08:30-17:00,38.451311,27.24692
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, EVKA 3 MAHALLESI 126/5 SOKAK NO: 2 B BORNOVA IZMIR",+90 (232) 3763040,пн-пт: 08:30-17:00,38.464987,27.247491
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ERGENE MAHALLESI 541 SOKAK NO: 5 B BORNOVA IZMIR",+90 (232) 3763015,пн-пт: 08:30-17:00,38.46628,27.218371
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ATA MAHALLESI YUNUS EMRE SOKAK NO: 9 MENDERES IZMIR",+90 (232) 8781380,пн-пт: 08:30-17:00,38.251744,27.132668
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, KAZIM DIRIK MAHALLESI FOCA IZMIR KARAYOLU SOKAK NO: 114 FOCA IZMIR",+90 (232) 8321484,пн-пт: 08:30-17:00,38.659092,26.852697
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, FEVZI CAKMAK MAHALLESI KURTULUS CADDE NO: 1 FOCA IZMIR",+90 (232) 8321481,пн-пт: 08:30-17:00,38.741788,26.836488
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, GUZELYALI MAHALLESI MITHATPASA CADDE NO: 931 - KONAK IZMIR",+90 (232) 2513787,пн-пт: 08:30-17:00,38.397369,27.085964
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, CUMHURIYET MAHALLESI BEYDAG LOZAN MEYDAN NO: 9 BEYDAG IZMIR",+90 (232) 6278221,пн-пт: 08:30-17:00,38.088397,28.202952
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, ANAFARTALAR MAHALLESI SEHIT ADNAN MENDERES BULVAR NO: 145 ODEMIS IZMIR",+90 (232) 5724580,пн-пт: 08:30-17:00,38.244702,27.98833
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, CENNETOGLU MAHALLESI YESILLIK CADDE NO: 228 -230 KARABAGLAR IZMIR",+90 (232) 2558585,пн-пт: 08:30-17:00,38.389285,27.133841
ST01235,Getmoneyglobal at POST OFFICE,"г. ИЗМИР, MERKEZ MAHALLESI BASKOMUTAN ATATURK CADDE NO: 3 KARABURUN IZMIR",+90 (232) 7421690,пн-пт: 08:30-17:00,38.636365,26.511424
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, YENI SAHRA MAH. INONU CAD. MO93/1 ATASEHIR /ISTANBUL",+90 (530) 6664967,пн-вс: 08:00-23:00,40.989316,29.087574
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. МУГЛА, BAHCELI EVLER MAH. PLAJ CAD. NO:1B BODRUM / MUGLA",+90 (543) 7743884,пн-вс: 08:00-23:59,37.007635,27.25604
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"г. САМСУН, KALE MAH. FERAH SK. NO:8 ICKAPI NO:1ILKADIM / SAMUN",+90 (543) 3733455,пн-вс: 08:00-23:00,41.293347,36.333265
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, MEHMET AKIF ERSOY MAHALLESI SEHIT BULENT GIDER CADDE No: 56 -1 MERKEZ KASTAMONU",+90 (366) 5641415,пн-пт: 08:30-17:00,41.405637,33.805237
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, CUMHURIYET MAHALLESI KURTULUS CADDE No: 12 PINARBASI KASTAMONU",+90 (366) 8114415,пн-пт: 08:30-17:00,41.607836,33.110877
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, MERKEZ MAHALLESI ERSIN ATES CADDE No: 3 BOZKURT KASTAMONU",+90 (366) 6381415,пн-пт: 08:30-17:00,41.957898,34.010393
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, KASABA MAHALLESI ATATURK CADDE No: 14 CIDE KASTAMONU",+90 (366) 8766001,пн-пт: 08:30-17:00,41.893665,32.996509
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, KASABA MAHALLESI RECEP AZMI GURSOY SOKAK No: 5 CIDE KASTAMONU",+90 (366) 8867101,пн-пт: 08:30-17:00,41.891811,33.003784
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, SAMAN MAHALLESI ATATURK CADDE No: 20 KURE KASTAMONU",+90 (366) 7881415,пн-пт: 08:30-17:00,41.806116,33.710555
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, MERKEZ MAHALLESI POSTACI MAHIR SOKAK No: 1 ABANA KASTAMONU",+90 (366) 6161415,пн-пт: 08:30-17:00,41.978258,34.008723
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, MERKEZ MAHALLESI Y. I. B. O CADDE No: 5 AGLI KASTAMONU",+90 (366) 7712415,пн-пт: 08:30-17:00,41.949649,34.012772
ST01235,Getmoneyglobal at POST OFFICE,"г. КАСТАМОНУ, MERKEZ MAHALLESI GINOLU CADDE No: 25 CATALZEYTIN KASTAMONU",+90 (366) 5751415,пн-пт: 08:30-17:00,41.95447,34.21129
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, CUMHURIYET MAHALLESI UZUN CARSI SOKAK No: 1 TOMARZA KAYSERI",+90 (352) 7121242,пн-пт: 08:30-17:00,38.448636,35.801273
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KICIKOY MAHALLESI ATATURK BULVAR No: 57 A TALAS KAYSERI",+90 (352) 4421420,пн-пт: 08:30-17:00,38.69241,35.55123
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KOSK MAHALLESI PROF. DR. TURHAN FEYZIOGLU CADDE No: 27 D MELIKGAZI KAYSERI",+90 (352) 5024012,пн-пт: 08:30-17:00,38.709996,35.519264
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, ZINCIDERE MAHALLESI SEHIT KOMANDOLAR CADDE No: 452 E TALAS KAYSERI",+90 (352) 4375555,пн-пт: 08:30-17:00,38.689748,35.536353
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, MEVLANA MAHALLESI CEMIL BABA CADDE No: 3 /1 TALAS KAYSERI",+90 (352) 4379574,пн-пт: 08:30-17:00,38.707651,35.56306
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, MIMARSINAN MAHALLESI HOCA AHMET YESEVI 1. CADDE No: 2 MELIKGAZI KAYSERI",+90 (352) 3202434,пн-пт: 08:30-17:00,38.744045,35.512266
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, SIRINTEPE MAHALLESI MALAZGIRT BULVAR No: 19 MELIKGAZI KAYSERI",+90 (352) 3200785,пн-пт: 08:30-17:00,38.737328,35.576063
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, DEMOKRASI MAHALLESI SHT. HIKMET GULNAR SOKAK No: 3 /1 MELIKGAZI KAYSERI",+90 (352) 2942420,пн-пт: 08:30-17:00,38.76597,35.598935
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, BEYAZSEHIR MAHALLESI 832. CADDE No: 11 KOCASINAN KAYSERI",+90 (352) 5121555,пн-пт: 08:30-17:00,38.776374,35.580118
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, GESI FATIH MAHALLESI UYGAR SOKAK No: 29 F MELIKGAZI KAYSERI",+90 (352) 5038283,пн-пт: 08:30-17:00,38.784937,35.602867
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, GAZIBEYLI MAHALLESI HAMZA SOLAK CADDE No: 10 YAHYALI KAYSERI",+90 (352) 6513555,пн-пт: 08:30-17:00,38.096335,35.359914
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, IDRIS MAHALLESI ISMET INONU CADDE No: 2 YESILHISAR KAYSERI",+90 (352) 6913555,пн-пт: 08:30-17:00,38.351796,35.08905
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KAYSERIOSB MAHALLESI 11 CADDE No: 9 MELIKGAZI KAYSERI",+90 (326) 2143483,пн-пт: 08:30-17:00,38.726574,35.374739
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, ANAFARTALAR MAHALLESI SHT. BUYUKELCI ISMAIL EREZ BULVAR No: 67 A MELIKGAZI KAYSERI",+90 (352) 3327537,пн-пт: 08:30-17:00,38.744076,35.392838
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KEYKUBAT MAHALLESI AKINCILAR CADDE No: 123 B MELIKGAZI KAYSERI",+90 (352) 5038354,пн-пт: 08:30-17:00,38.741799,35.409608
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, ALPASLAN MAHALLESI EMRAH CADDE No: 8 MELIKGAZI KAYSERI",+90 (352) 2450598,пн-пт: 08:30-17:00,38.725316,35.510548
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, ALSANCAK MAHALLESI YAVUZ SULTAN SELIM CADDE No: 12 A KOCASINAN KAYSERI",+90 (352) 2711040,пн-пт: 08:30-17:00,38.739517,35.508315
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, FEVZI CAKMAK MAHALLESI FUZULI CADDE No: 57 KOCASINAN KAYSERI",+90 (352) 2452605,пн-пт: 08:30-17:00,38.732733,35.504952
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, MIMARSINAN MAHALLESI SIVAS BULVAR No: 117 B KOCASINAN KAYSERI",+90 (352) 2358008,пн-пт: 08:30-17:00,38.727494,35.506915
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YILDIZEVLER MAHALLESI OTOGALERICILER 4. SOKAK No: 35 KOCASINAN KAYSERI",+90 (352) 2480786,пн-пт: 08:30-17:00,38.747799,35.54109
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, MEVLANA MAHALLESI MUSTAFA KEMAL PASA BULVAR No: 123 A KOCASINAN KAYSERI",+90 (352) 3394238,пн-пт: 08:30-17:00,38.740117,35.490639
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, YENI MAHALLESI KAYSERI CADDE No: 46 A HACILAR KAYSERI",+90 (352) 5024014,пн-пт: 08:30-17:00,38.654628,35.455836
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KALE MAHALLESI CUMHURIYET MEYDAN No: 7 A OZVATAN KAYSERI",+90 (352) 8112555,пн-пт: 08:30-17:00,38.722548,35.487226
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, KARAMUSTAFAPASA MAHALLESI ISTIKLAL CADDE No: 5 INCESU KAYSERI",+90 (352) 7121555,пн-пт: 08:30-17:00,38.624623,35.180398
ST01235,Getmoneyglobal at POST OFFICE,"г. КАЙСЕРИ, IBRAHIMAGA MAHALLESI MUSTAFA DANDIK CADDE No: 2 5 DEVELI KAYSERI",+90 (352) 6615555,пн-пт: 08:30-17:00,38.388415,35.489145
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CAGDASKENT MAHALLESI 232 CADDE No: 44 H TOROSLAR MERSIN",+90 (324) 2300009,пн-пт: 08:30-17:00,36.839803,34.612007
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YALINAYAK MAHALLESI CIFTCILER CADDE No: 143 TOROSLAR MERSIN",+90 (324) 2330036,пн-пт: 08:30-17:00,36.861289,34.629021
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TOZKOPARAN MAHALLESI KUVAYI MILLIYE BULVAR No: 218 A TOROSLAR MERSIN",+90 (324) 3283706,пн-пт: 08:30-17:00,36.816191,34.615393
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MESUDIYE MAHALLESI FASIH KAYABALI CADDE No: 73 AKDENIZ MERSIN",+90 (324) 2383589,пн-пт: 08:30-17:00,36.806784,34.629419
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, IHSANIYE MAHALLESI ZEYTINLI BAHCE CADDE No: 107 AKDENIZ MERSIN",+90 (324) 2343877,пн-пт: 08:30-17:00,36.803839,34.6214
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, GUNEYKENT MAHALLESI FARABI CADDE No: 2 /1 TOROSLAR MERSIN",+90 (324) 2292701,пн-пт: 08:30-17:00,36.839486,34.627887
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, SEVKETSUMER MAHALLESI 156 CADDE No: 23 AKDENIZ MERSIN",+90 (324) 2330056,пн-пт: 08:30-17:00,36.825395,34.641869
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KORUKENT MAHALLESI YAVUZ SLTAN SELIM BULVAR No: 64 FL TOROSLAR MERSIN",+90 (324) 2236462,пн-пт: 08:30-17:00,36.848859,34.627295
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, AKDENIZ MAHALLESI ALPARSLAN TURKES BULVAR No: 206 A ERDEMLI MERSIN",+90 (324) 5155054,пн-пт: 08:30-17:00,36.609342,34.315823
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KIZKALESI MAHALLESI AKIF TIG CADDE No: 12 C ERDEMLI MERSIN",+90 (324) 5445082,пн-пт: 08:30-17:00,36.460491,34.139704
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, MERKEZ MAHALLESI ISHAK EFENDI SOKAK No: 54 C ERDEMLI MERSIN",+90 (324) 5444032,пн-пт: 08:30-17:00,36.607437,34.30963
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, AKDENIZ MAHALLESI KAZIM KARABEKIR CADDE No: 37 ERDEMLI MERSIN",+90 (324) 5232329,пн-пт: 08:30-17:00,36.606594,34.305879
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, CESMELI MAHALLESI MERSIN CADDE No: 57 ERDEMLI MERSIN",+90 (324) 5678114,пн-пт: 08:30-17:00,36.686042,34.423663
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARGIPINARI MAHALLESI TOMUK (YENI) CADDE No: 8 ERDEMLI MERSIN",+90 (324) 5678114,пн-пт: 08:30-17:00,36.703398,34.463154
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TOMUK MAHALLESI 32 SOKAK No: 3 ERDEMLI MERSIN",+90 (324) 6132209,пн-пт: 08:30-17:00,36.6747,34.365051
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ARPACBAHSIS MAHALLESI 211 (TEPECIK) CADDE No: 1 K ERDEMLI MERSIN",+90 (324) 6132202,пн-пт: 08:30-17:00,36.64891,34.354446
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TOMUK MAHALLESI MERSIN BULVAR No: 40 E ERDEMLI MERSIN",+90 (324) 5771001,пн-пт: 08:30-17:00,36.647209,34.367149
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, SARAY MAHALLESI CAVIT ERDEN SOKAK No: 10 SILIFKE MERSIN",+90 (324) 7212473,пн-пт: 08:30-17:00,36.378413,33.925809
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, GOKSU MAHALLESI ALI ONDER SOKAK No: 1 SILIFKE MERSIN",+90 (324) 7149335,пн-пт: 08:30-17:00,36.37981,33.930567
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ATAYURT MAHALLESI GAZI CIFTLIGI CADDE No: 23 SILIFKE MERSIN",+90 (324) 7414001,пн-пт: 08:30-17:00,36.37262,34.051318
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ATAKENT MAHALLESI ALPARSLAN TURKES BULVAR No: 1 SILIFKE MERSIN",+90 (324) 7517001,пн-пт: 08:30-17:00,36.407237,34.07359
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, YENI MAHALLESI 321 SOKAK No: 16 SILIFKE MERSIN",+90 (324) 7223493,пн-пт: 08:30-17:00,36.638942,34.344915
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TASUCU MAHALLESI ISMET INONU CADDE No: 68 A SILIFKE MERSIN",+90 (324) 7711100,пн-пт: 08:30-17:00,36.317435,33.87508
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, KARAISALI MAHALLESI MERKEZ SOKAK No: 7 BOZYAZI MERSIN",+90 (325) 3214448,пн-пт: 08:30-17:00,36.812104,34.641481
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, TEKELI MAHALLESI OKUL CADDE No: 1 BOZYAZI MERSIN",+90 (326) 2143476,пн-пт: 08:30-17:00,36.134279,33.127507
ST01235,Getmoneyglobal at POST OFFICE,"г. МЕРСИН, ESENTEPE MAHALLESI ATATURK BULVARI BULVAR No: 10 ANAMUR MERSIN",+90 (324) 8413001,пн-пт: 08:30-17:00,36.078267,32.830351
